	RESNICK	F1	ACC
0	1.0832783795224312	0.2617241148807442	0.1830238726790451
1	1.1343808972777165	0.2804291424664575	0.20822281167108753
2	1.154320089606114	0.28129536994647836	0.1856763925729443
3	1.0118802687022683	0.24383870222082604	0.21750663129973474
4	1.1060234158292859	0.26770120862866764	0.19072847682119207
