	RESNICK	F1	ACC
0	0.9390280234696645	0.21255441514224366	0.09457236842105263
1	0.9380698160054388	0.21576857708957298	0.08634868421052631
2	0.9070149224808253	0.24202921979867878	0.08470394736842106
3	0.9182471277761799	0.20812276213335623	0.0805921052631579
4	0.9152175008583897	0.1991108252805057	0.08374384236453201
