	RESNICK	F1	ACC
0	1.7339566884352042	0.5174180631509429	0.25257731958762886
1	1.7594516127560957	0.49643281142515866	0.23195876288659795
2	1.8459502475189482	0.4808040565012677	0.3402061855670103
3	1.8130497636624139	0.4457714867998031	0.26804123711340205
4	1.9349607076799338	0.49462117585340504	0.24873096446700507
