	RESNICK	F1	ACC
0	0.9119205945635996	0.2000412433926349	0.14673913043478262
1	1.0712177227119553	0.23867371509027469	0.14130434782608695
2	1.0074076704060497	0.27762799086621137	0.13043478260869565
3	1.0145695899728233	0.25118242878112323	0.1358695652173913
4	1.0103277904210488	0.23929319624803283	0.14594594594594595
