	RESNICK	F1	ACC
0	0.7999057916485413	0.19237376830338962	0.04492753623188406
1	0.7972492696185711	0.18039768500124495	0.03188405797101449
2	0.7808654600436258	0.1857839030310705	0.0391304347826087
3	0.8437659638833561	0.18317501045236761	0.034782608695652174
4	0.8047915981624009	0.18376061670528568	0.06628242074927954
