	RESNICK	F1	ACC
0	1.0941182306365929	0.24312670212458626	0.08737864077669903
1	1.1424621326246056	0.22691627460249866	0.08737864077669903
2	1.077854418557257	0.2314039015234972	0.10436893203883495
3	1.1256333858447591	0.22674666469270735	0.07524271844660194
4	1.1643100213796236	0.23742284042512263	0.12590799031476999
